Appliance 1,Appliance 2,Appliance 3,Appliance 4,Appliance 5,Appliance 6,Appliance 7,Appliance 8,Appliance 9,Appliance 10
41.44222070827017,67.96006477454367,51.963103480549556,52.24297863193654,30.09620360242623,83.10603043120716,105.39650074497344,83.55690842164198,120.83308147172667,134.5061007078468
1.1743973361247937,17.64628721953857,16.28568534687689,24.354348108311633,16.611440769949315,143.7067943702752,143.0061614482018,157.86820864152645,310.6601909309583,253.24577965543472
5.098932580628627,30.881613280164437,36.05142310411402,54.84845414402635,43.21999564615191,41.0957434776864,54.62544624891558,73.54496035385,226.44488250834277,225.28263919451365
20.716192702859363,62.41453103449055,52.53517171347315,37.97874083985056,22.7784560248522,34.68436340065268,46.878569685139155,43.90649757032487,76.77718860788673,94.44667775536936
10.140800488555506,52.36760139739103,29.02280281125952,40.44735480643816,35.26606164958849,166.99198670959717,96.94439797903958,99.13131936062922,334.14135570797134,337.01314507423695
47.51096324329984,37.4390931642169,24.750074673650474,45.40909543275645,56.64592001960631,113.03208905193367,125.03034644307078,98.09856403218595,274.9168287864097,174.22672245140808
18.856695728912,31.869519707078982,33.83930463734653,28.955811086515194,18.717541524756015,102.25667888955164,85.6984219038891,116.73144583170125,103.68331133993817,146.31402473547524
30.982784024367795,18.30108154715179,21.02350447920851,17.232073541420398,11.01765293680632,156.05162306284717,116.7195918631268,161.31007446333604,155.39694695998557,211.48658305103868
44.25164741505971,53.607462401540026,43.37127975595381,42.068882760832004,33.847999536048945,158.26173654407916,178.690804311609,212.0486098903911,142.5797637310181,214.7881924523652
54.55075219517118,36.894089105523534,20.79086156694416,46.97878134035422,44.47734493413154,150.1936042581401,91.86195881088753,147.00427534568377,132.72552057738278,98.5777396480745
9.547449601561143,47.77840435658517,47.30550105189395,49.483728345738214,37.937885547300816,152.3868158829,123.21519850931841,165.44298837242934,211.6985874366444,179.90791400479003
26.903691796801155,29.422221157240994,40.971228195825326,45.31161311951985,31.158912161200114,152.38873366765864,122.23577154059338,130.24167758934922,331.23306010245227,288.20421780512135
6.867260965079043,52.991071846499864,48.55008825449508,40.87937503351698,25.559129764151088,133.5578476940482,141.0365192819379,138.32347316715416,331.61556243422626,320.61458075374486
8.871804675816692,20.875223429541798,19.22067734655647,46.35103026745814,24.42034696465123,98.84190852062832,140.77092564826322,181.87508016963395,191.4151334497484,256.9444320278319
6.493654210453032,47.94611322088117,28.5394373575334,33.96028650613215,46.16202953926769,45.963276039211074,50.46575839911594,117.05773105340134,269.8936325874209,260.82371626401056
40.39525199882457,48.80141593236584,33.29392749951859,33.762625875108384,23.56723829025273,149.95678302634514,144.84927010752614,123.451914191329,197.3564068233573,284.6485988283178
8.950706149631412,35.41646418254444,35.51362562734583,47.97479911488324,24.70577649072287,144.95348573459933,184.13371758776918,163.89039384144826,286.43000263411096,324.39445597821634
41.07688995549916,28.609066524845275,34.62025162682656,47.32396892893689,39.216072806102986,131.5486007992665,177.7038754861398,206.48996756947702,235.6290897676072,140.10830523441075
57.29652194551968,72.91127117491598,40.86110734532756,65.90660315373857,64.77179505737548,111.30696143192696,126.54454380215024,114.03194015730557,73.13257041303015,102.45002682851222
46.67350356461232,23.679778094840934,23.550400279530017,31.49566830270576,35.40202489653616,157.57370054374215,120.34534902977904,104.35425056946488,268.7358787513626,223.15159699951022
13.054338583908892,30.37402195536999,20.18738162396329,18.84320232301568,27.70932729787887,77.58075336607195,148.4356314473526,120.36089490522839,230.59889838626776,239.41699625959154
0.8153570075106022,35.45117843001694,23.988499040451487,59.4553180390349,35.2129924147184,80.65857590700642,50.56265689589898,151.97087388624288,223.4891702347112,228.6745243440821
3.9546815549130967,41.500587980479175,28.1248141051921,58.38150286336041,36.75328777856309,47.366702687569514,28.07984651183903,74.05173427569449,202.8859346206691,114.37799006005224
45.097452078495074,46.461886515566306,41.648683328740944,42.65095052027968,35.97260416543836,103.10300939205555,70.15861888019025,58.27665814322961,282.1737836297467,326.813112398124
21.7775145538896,25.226789161553498,35.23119141375015,37.80268247445609,19.864349686113606,33.69743048960114,102.65185250536719,135.09381881706142,75.52325593895047,81.38663435074912
13.452303475308764,42.160477275825926,21.837717354186204,16.149965688589713,37.357203270147636,45.825805108100774,101.11079317760709,80.90309814955154,69.73810515176606,82.62677402638995
41.951201090196214,66.12945251023241,62.26675008056224,50.76153754188303,49.80605543478187,56.077888350450976,63.22610049764237,145.5986943821424,76.6177436716247,55.18532993058307
12.165573264129874,7.577639126980731,10.189895378764227,33.89482212865957,32.406061808059164,151.9604280351397,173.96826016924695,130.48075341564825,141.4180818896865,145.3308004939504
34.30221706170418,31.364775778479835,37.616628593868924,39.050213120048184,39.72928791203029,86.23273114566098,78.38254250139748,159.80005605194427,304.0927063399589,179.57525707412006
50.51374496612204,51.02674766792213,56.91553126573731,67.94598640407771,49.577199440881856,28.28050133429059,46.36273409486597,92.08616564812354,232.0268697527911,166.67896714170155
8.113909707765982,48.07476542929935,58.60942554516235,55.28992477516557,33.986955450599474,58.38940880591194,31.494606942341324,132.0048195447816,100.64743997508111,163.57038249853332
15.999450436285647,37.230513079934504,41.54007049565671,61.75894799987029,38.44112313297753,20.902890441978677,26.899980481191513,127.89240116060577,320.5338176055466,277.58556717757796
34.96739902990492,52.6080051392549,32.51582768002123,61.375089719508175,45.99170956507095,81.2529092521211,102.84937596166719,57.46890579787416,77.5520912904519,183.71809171496665
4.819308785835846,34.26711010384353,25.81985780101202,32.19353794599878,26.673746469008137,67.49397354903147,119.91070410255011,97.73421771262937,215.19045714761802,201.13568706645728
38.55935791087957,68.67708329699887,60.05782729936732,40.69615353784525,21.512844683203436,50.64576888383797,96.66155924358499,54.89314768800498,173.2055002992856,203.80479701708992
19.504713593126286,50.4201358729588,29.031571628631596,18.29607369364543,35.76933292596057,93.28851932670904,129.10070459473195,119.82777825309395,132.32262427436902,227.0306933605557
46.505469388467276,59.926122770655184,39.57453926337842,48.99219634441104,37.68189339859023,32.8265447478981,126.33387340655511,80.56865045296964,319.22561466163967,247.2265906204121
10.756022218826288,33.987207649502295,47.664517620692564,60.0274652231564,59.50639637587657,129.88528569817046,147.92804446898612,181.96224861176694,164.35666835383802,178.30074136530942
12.86560075081232,58.525715138698544,62.44638700146006,33.22947593767493,42.441803407893154,161.89934973374963,102.64797807196148,123.5968545319711,330.5193959435048,171.9585067619892
40.545915188804386,35.952418505737114,50.50586876964129,73.17711511899725,71.09819759013187,107.70915021896434,157.12053344298266,185.89052227487235,186.70108344746737,256.1601711645927
2.235745704465968,32.58310100083803,24.41428111682537,18.213343857103737,11.984575439925443,111.82848679430666,96.64974248193126,140.49396605002994,89.51880513482544,106.6621847901911
31.34762942858701,57.44190011695928,39.98114654848814,50.866301006630906,57.84675228054209,122.59022216956691,89.29103334847824,47.8018944831339,279.3149821885603,143.90484264863943
50.87325408817566,53.34430814314079,59.6776444150826,69.29790508548751,71.09052409218876,88.88245912430612,136.40897134687273,119.2996077193703,200.50257414445946,223.478803556742
50.749707296945964,77.30266223532914,65.67520262005883,53.48558991971342,42.20785804692871,133.23005976229692,95.26175735835409,61.69965558205569,134.9455415376619,123.88245698133824
17.255671572678942,20.98888242873847,12.05535059062447,6.97863304717968,39.56163641435022,84.85146625289383,88.52053029496724,130.64210160993878,129.46573571608008,251.21199857844186
45.74216993307109,27.662263572253764,28.53942531661111,57.65717661220235,63.37110126855861,102.80611748910552,124.94387631471119,83.76193081570683,332.8500824034509,211.92866449316284
54.75835714100453,61.688542693871966,52.234390484314346,51.4655655028377,34.243461015439564,44.0303143485517,48.47855582158917,48.01818790444031,252.89854087793043,195.23736706213842
3.3798053080672883,52.85330428189667,57.493018767368525,74.58413135304707,73.70743373628252,63.30170360679534,79.11067831796207,135.99176691613377,272.35981560339405,166.46977538891284
47.461059099929244,35.622985205277345,25.68738441443328,39.33831502977667,41.357131773890416,108.88144893023409,65.44437808787637,144.24980467225708,150.1526135296544,100.56376750016172
51.632977822041845,76.27139021538126,68.49690609219819,74.24257876353417,61.04395729392337,114.28233362038307,67.64280071705937,85.7314388887406,152.2583533065967,127.12891488321706
42.08147773425122,47.176139313306344,26.43514844356529,24.174308832756026,37.08969214079636,30.19852075077127,117.06895000176146,121.51003565001179,201.82432815837532,217.23983772571168
47.95996092019316,42.34922079492782,44.987903101136354,50.48415690972127,35.090836680281285,151.13917090558493,171.11646067582635,169.29293374126036,334.338030656079,337.4264938045483
41.1922765753696,64.77189248278093,56.94104330736815,62.03036977748859,53.66743557547008,141.2776327162299,89.65328168003157,156.79087213792997,334.3712191247123,172.99157537324479
47.981877297147506,30.830045020032607,27.25300132776623,50.34197833042243,31.061261841287006,139.93502995190443,169.70300958613586,149.35350663324044,76.60139384487289,94.72739581693486
35.87151656803333,69.73470569296505,57.06198371046038,41.36872092468877,43.88560388033618,104.10498441015659,145.46391194266263,86.41561327278622,266.63399189102427,239.65531229145296
55.99073429342335,46.02511154140877,45.28330360945942,68.61763904681955,38.10724845679819,161.5365918388897,163.2210044985853,90.26136204128653,133.4984447776127,205.80653857345143
3.9997542168364957,32.72663111772297,28.593577790046176,45.00014152923492,24.245728543630783,144.6874128698668,188.98884373267572,217.6716887200189,328.9443451196085,190.0993164270179
44.11812287364564,23.44033988171929,12.576824962538664,22.33236223893487,29.091112621593957,131.69436485026057,147.7695045164129,130.59774857234152,145.6460372272124,268.6125883648132
24.81245136897913,36.26878708007211,23.87864205595913,51.20588391452448,51.01355884895783,59.0680354557683,39.458674327858674,106.30317821672449,245.31713075764247,176.33132704404386
55.24701010603445,35.66294869527681,33.012059948684225,63.05548201930204,46.93802477531972,120.55598238275702,107.96173655237088,88.86779296663134,333.3214905458609,247.10664228275192
51.949077959650104,38.13873693782633,26.596776254155564,14.841677113686432,31.30234801738962,71.7184023394101,139.47072403767692,129.96286144202293,349.22557138303506,211.05704969614544
50.52920198387245,66.22289627987186,60.208864190917936,71.82608135722968,63.73502999798754,127.1302138083681,79.31521945771473,43.8256785531154,292.225275989964,267.2018848888434
46.32765880010485,48.58932629003294,28.421940826208775,20.47549956075804,35.30540707283882,83.12638131594146,65.60133921202237,95.36451378853371,66.58459010026323,147.53633289517313
15.658379263368683,49.878401115517555,35.85333065836114,40.39627459191321,20.66871392396899,21.36560519421254,57.72079804615075,89.85197256679038,221.07985528414744,167.8274797390861
40.46023962649235,65.62026677133522,60.28008376123568,32.15722879236789,33.692637024705874,32.83716328723766,45.474229723036586,148.14578937775605,115.90235634550862,155.8967813737778
35.99016568379158,55.09164029908362,47.22834778355326,24.146026482435804,23.994270090390188,90.69464049866758,55.917341811753595,72.5555428892972,46.04195445581393,38.4570368074081
23.11962323611419,18.560736086826402,29.225278425944662,48.64363128516545,53.590817384963984,57.30423627442049,48.77155813579462,37.76093608472442,205.75542951241573,241.62505971648133
1.8713800691030615,50.331329395250314,27.006245600183473,40.24263150148002,46.017105815386984,155.3886662295913,163.30759084029702,183.62277217856348,191.49604367086602,255.74395525059433
4.683778043137645,49.55373397207641,44.05840878080673,62.38463703348223,47.77175994580312,121.73017002622616,123.95884584183156,154.9803929096909,101.47371528990047,62.641254863531756
14.44517636850461,15.6565468554328,38.47754564576451,30.065729717815366,50.691747631322045,76.62733886304397,60.18974437038262,130.50175377356587,258.59933349966514,227.12404132788976
32.298697801813084,54.14877975297311,35.12810908826267,66.72201414363691,68.95681452782097,133.32446367080996,90.57462321807836,131.78646584618102,87.12858408298494,49.59726553576542
15.045683864958493,31.951739052875247,46.49225601758552,59.178137677562894,56.71593103062942,93.10136086795029,88.01092014878309,91.25607144312545,335.55405749959766,175.7027277560971
50.44934450102721,55.80802579519154,43.32125146020096,57.4439799150408,46.5797504742133,156.1080540627582,185.9996565464549,146.62724077454092,154.6054635406541,193.62417047937296
53.03735178131095,37.63901252166074,40.76257550181538,51.60868706858461,52.655047997592234,46.36921440270263,108.90917155931712,170.0713833398957,137.8042210017095,115.61285155657367
56.48190219036269,37.85280822170456,48.993345103354166,48.86117789244002,33.532098154021824,149.1266061072895,127.95238653385556,129.45044683363318,170.2648376197104,201.58527414870628
9.505749363012448,25.369692176701946,46.71804755182225,36.10187660708323,42.05606669291694,70.48504601955001,127.94694239038805,80.6705460048691,325.0773726167806,251.66404423857952
13.774574371492545,10.767169476104714,11.364239048926368,31.41243983875075,28.05987419978236,140.03291655612938,121.65067012169072,92.49994941145255,227.4251621185402,252.49224683971758
9.72295230108414,13.713747219486457,8.150322602589137,40.493197888845884,44.576033607608025,94.42838228603793,148.33837259431934,176.61391397753226,260.17332306187467,300.59492961315664
12.021878632055426,11.982513910832566,15.469237149464645,10.555590942288639,24.757768208015985,154.7715895227039,82.11876523944971,56.6403151763664,161.10575760845518,263.90526556702804
18.371788576523457,36.01542805930082,19.56281156497708,17.09822545218836,44.6403491780771,169.10007270040288,85.21767024375167,163.6564632847809,269.44350992051295,305.10465822135984
26.45985865509564,40.48147559219384,37.446564141204824,51.70867841029521,31.032478597179768,20.11992239031506,47.03472236022526,113.11103905619852,115.8807162881358,190.20357090014602
56.38256072359487,33.18205104429883,40.2217878488163,42.0062570394624,52.700826505613946,53.3357038526289,109.68441742165349,161.41805555073392,358.05783893802504,313.17420518632844
28.92322032435091,47.084766672459345,54.1407088487165,55.2404493562567,28.802487512161168,155.99149931509746,160.6481187640147,166.3213986249463,146.52671582097446,202.61101448820182
22.950491690467356,45.84083844994617,26.709837122751388,45.84812029827411,59.460351731776576,37.10307687586376,135.60571504360192,119.58562292786087,315.4620996227892,311.4037733437734
33.006568225907465,55.44220490624119,58.62876611398501,49.26292672183607,36.59022629400928,119.82185541956216,156.72610961893537,175.33446914728853,321.89967189863273,246.49613557104516
47.56873515944031,30.180631413701718,34.29963201437664,17.475383400319345,20.68407357905575,66.05024274337458,80.53171770478303,128.7280675047699,178.4700107268256,177.34734811509946
13.8592283608232,26.651886905425894,21.39692581904401,14.401306872891222,29.31937587662666,116.2355995068159,132.31979010665884,125.0716122019418,174.06177784479738,256.5480021548053
30.23762147741809,40.42411449308917,21.20863468558829,27.5238118107117,27.726976277123086,74.53948693670779,106.81459644459026,121.28293286394512,239.11303243168916,269.7345911106123
47.274071848903574,61.48642623487346,64.36956937923956,33.09948662683191,23.738418186249557,13.023478715660726,84.14421436196619,156.2355880267237,149.64027107248464,256.817350002532
3.535035882719921,51.02175275898904,37.924214626883796,24.058730035754046,29.79060759990113,53.9266924299414,61.12870386230626,69.65469336856857,270.625826547631,241.2098134875622
18.086017653839313,41.25583834252957,45.788378571298125,36.41143777320502,33.3695815562886,35.220870923903604,39.39146935208929,106.29277419985806,106.48966068936794,156.356352835544
41.23350245712667,26.28473372623347,33.07539982199332,29.288774182093036,49.85049243370058,98.44330427537301,145.83406966585233,142.90971760775375,84.24494117296061,166.4620830245438
55.27828651688974,59.38488059898329,58.48425721543602,72.87001613169456,44.82965904097803,54.65356009494338,100.50343237839841,102.49124846635206,297.7778789955879,325.62258147901457
20.564669313383554,22.803745754929686,38.891244265441145,33.00591110160997,46.57757359918138,87.71894007807325,123.88591793182577,74.12303200839985,220.2179397457682,198.88293434430096
34.07398481143194,25.962007157114314,38.872703885746496,62.03211015057653,39.02172075243351,34.132505117419065,19.950378091540582,91.56547792816377,224.04634695533684,219.35628964065754
13.535088928573426,27.38503826346595,34.58184624629604,41.890981827426415,57.10506686058073,49.33175270631993,107.97799206792266,105.4616499669942,178.42819336895872,230.17693406637866
40.303909486979194,72.48254937681767,40.80598730743537,25.583373735297556,39.316466077693896,107.63443482829757,86.66114174657642,53.428952832961315,51.89033679515029,201.56739425883768
11.175766230019189,22.675688469889586,19.317470892930512,27.23210717334399,16.18062497887759,87.05934242915575,51.63879263651299,127.54358784051887,132.45310380831378,172.27507892624698
51.19363668999702,59.93024889249377,48.73185154218423,40.416247854953326,32.382115941631604,117.98006651095751,178.1162221558159,173.20096490334507,250.36653248235666,268.70344290291894
27.030797533576642,16.686847332494608,28.147264857808494,61.39448958613847,37.14133340575925,123.5348262403081,85.9132943579994,111.11320285837384,83.98124342286705,130.4831630115838
43.988695290670826,40.34589405151729,43.54920775512532,61.094129613052715,64.44219525982302,67.97080686203086,81.9041144828128,60.37367758180572,321.5367414163168,342.7735258286825
31.36755458444982,60.11912021021182,48.39254363254784,55.048467529065235,30.860573688201306,130.26615286958514,80.52022176160185,145.28773507850767,302.25065469345725,290.34627849588367
2.1259822220998337,17.11672237177022,17.841316928868785,26.744040191508734,16.573926425787768,150.77895392533108,141.79194444878186,109.7246300720382,171.41259034686522,173.49854322602073
34.917284366756206,44.706686597345524,54.6394458597062,51.886725641755916,62.17578239692682,160.53079668874472,105.33288046082666,170.9938707089981,119.65848065752337,220.3122274781905
22.12148206900431,57.38482061509782,59.17565489979302,69.34343899841394,63.549289155927354,78.15556443015272,48.83931926014806,75.66838935900662,88.8576888622228,180.90791251139296
20.11919654297978,61.51509856236254,53.27288848928141,67.23307382287855,38.467132505016885,150.34939558810868,185.77987237946695,154.85779963592523,255.38742265017683,277.82779693399635
10.224153635307957,31.648429127052037,29.894464118498163,22.202557465702284,24.557963696892777,22.671735239180272,14.464392620069198,24.45159840681623,294.989841856054,255.44393849972332
56.1025038671198,50.938843271753534,36.49210739161396,43.25999977294164,37.69760261244339,34.96616955299948,94.23120253700878,74.65323319688314,219.2371174074619,237.3185764879487
8.922675624716504,7.790899216774072,31.346006953506702,38.36324308188669,21.403396698279835,161.9487680589123,87.96627447544515,132.32969074769144,354.9693876628049,224.52693085605762
8.338381506197122,10.646161989920039,15.971859538659139,13.023234462931818,31.834157090844005,25.43462781140906,73.74691428949727,163.60384425605716,320.7903992136264,281.2178566697895
